Stn Id,Stn Name,CIMIS Region,Date,Hour (PST),Jul,ETo (in),qc,Precip (in),qc,Sol Rad (Ly/day),qc,Vap Pres (mBars),qc,Air Temp (F),qc,Rel Hum (%),qc,Dew Point (F),qc,Wind Speed (mph),qc,Wind Dir (0-360),qc,Soil Temp (F),qc
70,Manteca,San Joaquin Valley,5/2/2020,1200,123,0.03, ,0.00, ,1751, ,13.7, ,73.7, ,48, ,53.0, ,8.0, ,291, ,59.7, 
70,Manteca,San Joaquin Valley,5/2/2020,1300,123,0.03, ,0.00, ,1859, ,13.3, ,75.7, ,44, ,52.2, ,8.6, ,278, ,59.9, 
70,Manteca,San Joaquin Valley,5/2/2020,1400,123,0.03, ,0.00, ,1861, ,13.9, ,76.8, ,44, ,53.4, ,7.7, ,300, ,60.2, 
70,Manteca,San Joaquin Valley,5/2/2020,1500,123,0.02, ,0.00, ,1612, ,12.8, ,77.0, ,40, ,51.1, ,9.3, ,282, ,60.4, 
70,Manteca,San Joaquin Valley,5/2/2020,1600,123,0.01, ,0.00, ,864, ,13.8, ,73.4, ,49, ,53.2, ,9.1, ,317, ,60.7, 
70,Manteca,San Joaquin Valley,5/2/2020,1700,123,0.01, ,0.00, ,725, ,12.9, ,72.5, ,47, ,51.4, ,10.1, ,279, ,60.9, 
70,Manteca,San Joaquin Valley,5/2/2020,1800,123,0.01, ,0.00, ,535, ,12.9, ,71.3, ,49, ,51.3, ,8.5, ,295, ,61.1, 
70,Manteca,San Joaquin Valley,5/2/2020,1900,123,0.00, ,0.00, ,87, ,12.7, ,67.4, ,55, ,50.9, ,7.6, ,299, ,61.2, 
70,Manteca,San Joaquin Valley,5/2/2020,2000,123,0.00, ,0.00, ,1, ,13.2, ,64.4, ,64, ,52.0, ,7.6, ,281, ,61.2, 
70,Manteca,San Joaquin Valley,5/3/2020,0500,124,0.00, ,0.00, ,0, ,12.3, ,52.4, ,92, ,50.1, ,4.5, ,299, ,60.3, 
70,Manteca,San Joaquin Valley,5/3/2020,0600,124,0.00, ,0.00, ,104, ,11.3, ,51.8, ,86, ,47.8, ,4.1, ,294, ,60.1, 
70,Manteca,San Joaquin Valley,5/3/2020,0700,124,0.00, ,0.00, ,426, ,11.0, ,55.0, ,74, ,47.0, ,6.1, ,281, ,59.9, 
70,Manteca,San Joaquin Valley,5/3/2020,0800,124,0.01, ,0.00, ,855, ,9.6, ,59.1, ,56, ,43.4, ,7.6, ,288, ,59.8, 
70,Manteca,San Joaquin Valley,5/3/2020,0900,124,0.02, ,0.00, ,1271, ,9.7, ,62.2, ,51, ,43.7, ,7.7, ,300, ,59.7, 
70,Manteca,San Joaquin Valley,5/3/2020,1000,124,0.02, ,0.00, ,1618, ,10.1, ,65.5, ,47, ,44.9, ,7.9, ,301, ,59.6, 
70,Manteca,San Joaquin Valley,5/3/2020,1100,124,0.03, ,0.00, ,1871, ,10.2, ,68.6, ,42, ,45.0, ,8.1, ,307, ,59.6, 
70,Manteca,San Joaquin Valley,5/3/2020,1200,124,0.03, ,0.00, ,2022, ,9.4, ,71.2, ,36, ,43.0, ,8.0, ,314, ,59.7, 
70,Manteca,San Joaquin Valley,5/3/2020,1300,124,0.03, ,0.00, ,2042, ,9.1, ,73.6, ,32, ,42.2, ,8.2, ,293, ,59.9, 
70,Manteca,San Joaquin Valley,5/3/2020,1400,124,0.03, ,0.00, ,1949, ,7.5, ,75.1, ,25, ,37.0, ,8.0, ,316, ,60.1, 
70,Manteca,San Joaquin Valley,5/3/2020,1500,124,0.03, ,0.00, ,1708, ,7.7, ,76.3, ,25, ,37.6, ,7.3, ,319, ,60.4, 
70,Manteca,San Joaquin Valley,5/3/2020,1600,124,0.02, ,0.00, ,1371, ,8.3, ,76.6, ,27, ,39.8, ,6.8, ,307, ,60.6, 
70,Manteca,San Joaquin Valley,5/3/2020,1700,124,0.01, ,0.00, ,957, ,8.2, ,75.9, ,27, ,39.4, ,7.0, ,302, ,60.8, 
70,Manteca,San Joaquin Valley,5/3/2020,1800,124,0.01, ,0.00, ,507, ,7.9, ,72.7, ,29, ,38.3, ,8.9, ,279, ,60.9, 
70,Manteca,San Joaquin Valley,5/3/2020,1900,124,0.00, ,0.00, ,130, ,7.2, ,66.9, ,32, ,36.2, ,8.7, ,260, ,61.0, 
70,Manteca,San Joaquin Valley,5/3/2020,2000,124,0.00, ,0.00, ,2, ,7.6, ,62.0, ,40, ,37.5, ,6.2, ,270, ,61.0, 
70,Manteca,San Joaquin Valley,5/4/2020,0500,125,0.00, ,0.00, ,0, ,8.5, ,44.3, ,85, ,40.2, ,1.9, ,301, ,59.2, 
70,Manteca,San Joaquin Valley,5/4/2020,0600,125,0.00, ,0.00, ,113, ,8.8, ,44.8, ,88, ,41.3, ,1.9, ,360, ,58.9, 
70,Manteca,San Joaquin Valley,5/4/2020,0700,125,0.00, ,0.00, ,442, ,10.0, ,53.4, ,72, ,44.7, ,3.0, ,344, ,58.7, 
70,Manteca,San Joaquin Valley,5/4/2020,0800,125,0.01, ,0.00, ,872, ,10.2, ,59.6, ,58, ,45.0, ,4.8, ,308, ,58.5, 
70,Manteca,San Joaquin Valley,5/4/2020,0900,125,0.02, ,0.00, ,1283, ,10.5, ,64.5, ,51, ,45.7, ,5.9, ,294, ,58.4, 
70,Manteca,San Joaquin Valley,5/4/2020,1000,125,0.02, ,0.00, ,1624, ,11.0, ,69.3, ,45, ,47.1, ,6.1, ,310, ,58.3, 
70,Manteca,San Joaquin Valley,5/4/2020,1100,125,0.03, ,0.00, ,1873, ,10.5, ,73.9, ,37, ,45.8, ,6.4, ,308, ,58.4, 
70,Manteca,San Joaquin Valley,5/4/2020,1200,125,0.03, ,0.00, ,2013, ,9.5, ,77.2, ,30, ,43.1, ,7.5, ,303, ,58.6, 
70,Manteca,San Joaquin Valley,5/4/2020,1300,125,0.03, ,0.00, ,2022, ,9.1, ,79.9, ,26, ,42.0, ,6.7, ,319, ,58.8, 
70,Manteca,San Joaquin Valley,5/4/2020,1400,125,0.03, ,0.00, ,1939, ,8.2, ,82.0, ,22, ,39.5, ,6.8, ,299, ,59.1, 
70,Manteca,San Joaquin Valley,5/4/2020,1500,125,0.03, ,0.00, ,1679, ,7.7, ,83.1, ,20, ,37.6, ,6.7, ,316, ,59.5, 
70,Manteca,San Joaquin Valley,5/4/2020,1600,125,0.02, ,0.00, ,1251, ,7.2, ,83.1, ,19, ,36.1, ,6.5, ,302, ,59.8, 
70,Manteca,San Joaquin Valley,5/4/2020,1700,125,0.01, ,0.00, ,832, ,6.6, ,82.0, ,18, ,33.8, ,5.6, ,301, ,60.1, 
70,Manteca,San Joaquin Valley,5/4/2020,1800,125,0.01, ,0.00, ,524, ,7.2, ,81.1, ,20, ,36.1, ,4.2, ,302, ,60.3, 
70,Manteca,San Joaquin Valley,5/4/2020,1900,125,0.00, ,0.00, ,127, ,8.3, ,75.9, ,27, ,39.6, ,5.7, ,296, ,60.4, 
70,Manteca,San Joaquin Valley,5/4/2020,2000,125,0.00, ,0.00, ,2, ,8.1, ,69.3, ,33, ,39.2, ,6.1, ,309, ,60.5, 
70,Manteca,San Joaquin Valley,5/5/2020,0500,126,0.00, ,0.00, ,0, ,7.9, ,42.8, ,85, ,38.6, ,1.5, ,358, ,59.1, 
70,Manteca,San Joaquin Valley,5/5/2020,0600,126,0.00, ,0.00, ,105, ,8.6, ,44.2, ,87, ,40.5, ,1.5, ,353, ,58.9, 
70,Manteca,San Joaquin Valley,5/5/2020,0700,126,0.00, ,0.00, ,450, ,8.8, ,57.5, ,54, ,41.1, ,2.2, ,45, ,58.7, 
70,Manteca,San Joaquin Valley,5/5/2020,0800,126,0.01, ,0.00, ,885, ,8.5, ,62.9, ,44, ,40.4, ,3.5, ,354, ,58.4, 
70,Manteca,San Joaquin Valley,5/5/2020,0900,126,0.02, ,0.00, ,1289, ,8.3, ,68.9, ,34, ,39.8, ,5.4, ,309, ,58.3, 
70,Manteca,San Joaquin Valley,5/5/2020,1000,126,0.02, ,0.00, ,1632, ,8.4, ,73.1, ,30, ,40.1, ,5.4, ,304, ,58.3, 
70,Manteca,San Joaquin Valley,5/5/2020,1100,126,0.03, ,0.00, ,1873, ,8.3, ,76.6, ,26, ,39.7, ,6.3, ,312, ,58.4, 
70,Manteca,San Joaquin Valley,5/5/2020,1200,126,0.03, ,0.00, ,2013, ,8.0, ,81.2, ,22, ,38.9, ,6.9, ,296, ,58.5, 
70,Manteca,San Joaquin Valley,5/5/2020,1300,126,0.03, ,0.00, ,2038, ,7.1, ,83.8, ,18, ,35.6, ,7.4, ,293, ,58.8, 
70,Manteca,San Joaquin Valley,5/5/2020,1400,126,0.03, ,0.00, ,1914, ,7.9, ,85.0, ,19, ,38.4, ,7.4, ,307, ,59.1, 
70,Manteca,San Joaquin Valley,5/5/2020,1500,126,0.03, ,0.00, ,1666, ,9.2, ,84.7, ,23, ,42.5, ,7.6, ,316, ,59.5, 
70,Manteca,San Joaquin Valley,5/5/2020,1600,126,0.02, ,0.00, ,1324, ,11.0, ,83.5, ,28, ,47.1, ,7.7, ,312, ,59.8, 
70,Manteca,San Joaquin Valley,5/5/2020,1700,126,0.02, ,0.00, ,940, ,8.8, ,82.1, ,23, ,41.2, ,10.9, ,261, ,60.1, 
70,Manteca,San Joaquin Valley,5/5/2020,1800,126,0.01, ,0.00, ,431, ,9.7, ,77.0, ,31, ,43.7, ,11.1, ,264, ,60.3, 
70,Manteca,San Joaquin Valley,5/5/2020,1900,126,0.01, ,0.00, ,104, ,11.2, ,71.1, ,43, ,47.5, ,9.7, ,278, ,60.5, 
70,Manteca,San Joaquin Valley,5/5/2020,2000,126,0.00, ,0.00, ,2, ,13.0, ,65.5, ,61, ,51.6, ,8.6, ,277, ,60.6, 
70,Manteca,San Joaquin Valley,5/6/2020,0500,127,0.00, ,0.00, ,0, ,10.0, ,49.5, ,83, ,44.6, ,3.2, ,351, ,59.7, 
70,Manteca,San Joaquin Valley,5/6/2020,0600,127,0.00, ,0.00, ,72, ,10.2, ,50.0, ,83, ,45.1, ,3.0, ,360, ,59.5, 
70,Manteca,San Joaquin Valley,5/6/2020,0700,127,0.00, ,0.00, ,408, ,11.1, ,54.8, ,76, ,47.3, ,3.2, ,11, ,59.3, 
70,Manteca,San Joaquin Valley,5/6/2020,0800,127,0.01, ,0.00, ,861, ,10.5, ,61.3, ,57, ,45.9, ,5.9, ,312, ,59.1, 
70,Manteca,San Joaquin Valley,5/6/2020,0900,127,0.02, ,0.00, ,1282, ,10.5, ,64.9, ,50, ,45.9, ,7.1, ,309, ,58.9, 
70,Manteca,San Joaquin Valley,5/6/2020,1000,127,0.02, ,0.00, ,1597, ,11.3, ,68.5, ,48, ,47.8, ,8.1, ,308, ,58.9, 
70,Manteca,San Joaquin Valley,5/6/2020,1100,127,0.03, ,0.00, ,1865, ,10.8, ,73.5, ,38, ,46.7, ,8.0, ,307, ,58.9, 
70,Manteca,San Joaquin Valley,5/6/2020,1200,127,0.03, ,0.00, ,2009, ,10.1, ,77.8, ,31, ,44.9, ,8.5, ,312, ,59.1, 
70,Manteca,San Joaquin Valley,5/6/2020,1300,127,0.03, ,0.00, ,2026, ,9.2, ,81.2, ,25, ,42.3, ,8.6, ,315, ,59.3, 
70,Manteca,San Joaquin Valley,5/6/2020,1400,127,0.03, ,0.00, ,1902, ,8.6, ,82.3, ,23, ,40.7, ,9.5, ,317, ,59.6, 
70,Manteca,San Joaquin Valley,5/6/2020,1500,127,0.03, ,0.00, ,1671, ,7.5, ,83.8, ,19, ,37.3, ,9.0, ,314, ,59.9, 
70,Manteca,San Joaquin Valley,5/6/2020,1600,127,0.02, ,0.00, ,1357, ,5.4, ,84.0, ,13, ,28.7, ,9.2, ,310, ,60.2, 
70,Manteca,San Joaquin Valley,5/6/2020,1700,127,0.02, ,0.00, ,963, ,4.6, ,83.6, ,12, ,25.3, ,8.0, ,319, ,60.4, 
70,Manteca,San Joaquin Valley,5/6/2020,1800,127,0.01, ,0.00, ,522, ,4.4, ,81.7, ,12, ,24.0, ,7.9, ,320, ,60.6, 
70,Manteca,San Joaquin Valley,5/6/2020,1900,127,0.00, ,0.00, ,135, ,4.6, ,77.6, ,14, ,25.1, ,5.0, ,315, ,60.7, 
70,Manteca,San Joaquin Valley,5/6/2020,2000,127,0.00, ,0.00, ,2, ,5.4, ,70.8, ,21, ,28.8, ,4.5, ,283, ,60.8, 
70,Manteca,San Joaquin Valley,5/7/2020,0500,128,0.00, ,0.00, ,1, ,9.0, ,54.0, ,63, ,41.7, ,3.1, ,271, ,63.9, 
70,Manteca,San Joaquin Valley,5/7/2020,0600,128,0.00, ,0.00, ,108, ,9.6, ,54.4, ,66, ,43.4, ,3.6, ,277, ,63.7, 
70,Manteca,San Joaquin Valley,5/7/2020,0700,128,0.01, ,0.00, ,457, ,9.2, ,61.5, ,50, ,42.5, ,4.6, ,283, ,63.5, 
70,Manteca,San Joaquin Valley,5/7/2020,0800,128,0.01, ,0.00, ,888, ,8.4, ,67.0, ,37, ,40.0, ,5.1, ,296, ,63.3, 
70,Manteca,San Joaquin Valley,5/7/2020,0900,128,0.02, ,0.00, ,1301, ,8.0, ,70.6, ,31, ,38.8, ,4.6, ,317, ,63.2, 
70,Manteca,San Joaquin Valley,5/7/2020,1000,128,0.02, ,0.00, ,1618, ,8.2, ,73.8, ,29, ,39.4, ,4.7, ,310, ,63.1, 
70,Manteca,San Joaquin Valley,5/7/2020,1100,128,0.03, ,0.00, ,1768, ,8.8, ,76.7, ,28, ,41.3, ,4.2, ,311, ,63.0, 
70,Manteca,San Joaquin Valley,5/7/2020,1200,128,0.03, ,0.00, ,1951, ,9.4, ,80.5, ,26, ,43.0, ,4.2, ,279, ,63.0, 
70,Manteca,San Joaquin Valley,5/7/2020,1300,128,0.03, ,0.00, ,1976, ,9.9, ,83.4, ,25, ,44.4, ,4.9, ,293, ,63.0, 
70,Manteca,San Joaquin Valley,5/7/2020,1400,128,0.03, ,0.00, ,1898, ,9.4, ,85.9, ,22, ,43.0, ,6.0, ,293, ,63.1, 
70,Manteca,San Joaquin Valley,5/7/2020,1500,128,0.03, ,0.00, ,1671, ,9.3, ,87.7, ,21, ,42.6, ,5.6, ,303, ,63.1, 
70,Manteca,San Joaquin Valley,5/7/2020,1600,128,0.02, ,0.00, ,1380, ,9.3, ,88.9, ,20, ,42.6, ,5.3, ,301, ,63.2, 
70,Manteca,San Joaquin Valley,5/7/2020,1700,128,0.02, ,0.00, ,966, ,8.9, ,89.2, ,19, ,41.4, ,4.9, ,297, ,63.3, 
70,Manteca,San Joaquin Valley,5/7/2020,1800,128,0.01, ,0.00, ,515, ,9.1, ,87.8, ,20, ,42.2, ,3.8, ,300, ,63.4, 
70,Manteca,San Joaquin Valley,5/7/2020,1900,128,0.00, ,0.00, ,129, ,11.3, ,81.2, ,31, ,47.7, ,2.7, ,301, ,63.4, 
70,Manteca,San Joaquin Valley,5/7/2020,2000,128,0.00, ,0.00, ,4, ,11.4, ,74.1, ,40, ,48.0, ,3.2, ,321, ,63.4, 
70,Manteca,San Joaquin Valley,5/8/2020,0500,129,0.00,R,0.00, ,1, ,10.8, ,48.6, ,92, ,46.5, ,1.0,I,114, ,62.4, 
70,Manteca,San Joaquin Valley,5/8/2020,0600,129,0.00, ,0.00, ,130, ,11.4, ,50.7, ,90, ,47.9, ,1.0, ,282, ,62.3, 
70,Manteca,San Joaquin Valley,5/8/2020,0700,129,0.01, ,0.00, ,446, ,13.3, ,61.8, ,70, ,52.1, ,2.4, ,12, ,62.1, 
70,Manteca,San Joaquin Valley,5/8/2020,0800,129,0.01, ,0.00, ,854, ,13.1, ,68.6, ,55, ,51.7, ,2.6, ,26, ,62.0, 
70,Manteca,San Joaquin Valley,5/8/2020,0900,129,0.02, ,0.00, ,1259, ,12.6, ,74.1, ,44, ,50.7, ,2.9, ,336, ,61.9, 
70,Manteca,San Joaquin Valley,5/8/2020,1000,129,0.02, ,0.00, ,1602, ,12.4, ,78.7, ,37, ,50.2, ,3.6, ,313, ,61.8, 
70,Manteca,San Joaquin Valley,5/8/2020,1100,129,0.03, ,0.00, ,1817, ,12.3, ,82.6, ,32, ,50.0, ,3.7, ,325, ,61.9, 
70,Manteca,San Joaquin Valley,5/8/2020,1200,129,0.03, ,0.00, ,1892, ,12.3, ,86.1, ,29, ,50.0, ,4.0, ,294, ,62.0, 
70,Manteca,San Joaquin Valley,5/8/2020,1300,129,0.03,Y,0.00, ,1968, ,12.0, ,89.3,Y,25,Y,49.3,Y,4.8, ,296, ,62.1, 
70,Manteca,San Joaquin Valley,5/8/2020,1400,129,0.03,Y,0.00, ,1879, ,12.0, ,91.6,Y,24,Y,49.3,Y,5.3, ,306, ,62.3, 
70,Manteca,San Joaquin Valley,5/8/2020,1500,129,0.03,Y,0.00, ,1512, ,11.9, ,92.9,Y,23,Y,49.2,Y,4.4, ,314, ,62.5, 
70,Manteca,San Joaquin Valley,5/8/2020,1600,129,0.02, ,0.00, ,1170, ,12.6, ,92.9, ,24, ,50.8, ,4.4, ,298, ,62.7, 
70,Manteca,San Joaquin Valley,5/8/2020,1700,129,0.01, ,0.00, ,765, ,12.7, ,91.8, ,25, ,51.0, ,4.4, ,295, ,62.9, 
70,Manteca,San Joaquin Valley,5/8/2020,1800,129,0.01, ,0.00, ,456, ,14.0, ,89.1, ,30, ,53.5, ,3.0, ,307, ,63.0, 
70,Manteca,San Joaquin Valley,5/8/2020,1900,129,0.00, ,0.00, ,119, ,18.0, ,83.2, ,46, ,60.5, ,1.8, ,350, ,63.1, 
70,Manteca,San Joaquin Valley,5/8/2020,2000,129,0.00, ,0.00, ,3, ,17.0, ,73.3, ,61, ,58.9, ,1.8, ,313, ,63.2, 
70,Manteca,San Joaquin Valley,5/9/2020,0500,130,0.00, ,0.00, ,1, ,11.9, ,52.3, ,89, ,49.2, ,1.0, ,79, ,62.6, 
70,Manteca,San Joaquin Valley,5/9/2020,0600,130,0.00,R,0.00, ,111, ,12.2, ,52.9, ,89, ,49.8, ,1.0,I,335, ,62.5, 
70,Manteca,San Joaquin Valley,5/9/2020,0700,130,0.01, ,0.00, ,461, ,13.8, ,61.6, ,74, ,53.2, ,4.0, ,304, ,62.3, 
70,Manteca,San Joaquin Valley,5/9/2020,0800,130,0.01, ,0.00, ,874, ,14.5, ,67.1, ,64, ,54.6, ,4.3, ,312, ,62.2, 
70,Manteca,San Joaquin Valley,5/9/2020,0900,130,0.02, ,0.00, ,1278, ,14.5, ,71.9, ,54, ,54.4, ,4.3, ,329, ,62.1, 
70,Manteca,San Joaquin Valley,5/9/2020,1000,130,0.02, ,0.00, ,1605, ,14.4, ,76.4, ,46, ,54.2, ,3.8, ,308, ,62.1, 
70,Manteca,San Joaquin Valley,5/9/2020,1100,130,0.03, ,0.00, ,1842, ,14.1, ,80.8, ,39, ,53.7, ,4.2, ,317, ,62.1, 
70,Manteca,San Joaquin Valley,5/9/2020,1200,130,0.03, ,0.00, ,1980, ,13.5, ,84.7, ,33, ,52.5, ,5.4, ,308, ,62.2, 
70,Manteca,San Joaquin Valley,5/9/2020,1300,130,0.03, ,0.00, ,1978, ,12.9, ,87.4, ,29, ,51.4, ,6.0, ,292, ,62.4, 
70,Manteca,San Joaquin Valley,5/9/2020,1400,130,0.03, ,0.00, ,1881, ,12.5, ,89.5, ,26, ,50.6, ,5.7, ,314, ,62.6, 
70,Manteca,San Joaquin Valley,5/9/2020,1500,130,0.03, ,0.00, ,1649, ,12.4, ,90.9, ,25, ,50.3, ,5.4, ,303, ,62.8, 
70,Manteca,San Joaquin Valley,5/9/2020,1600,130,0.02, ,0.00, ,1323, ,11.9, ,91.4, ,24, ,49.2, ,5.3, ,301, ,63.0, 
70,Manteca,San Joaquin Valley,5/9/2020,1700,130,0.02, ,0.00, ,918, ,12.2, ,89.2, ,26, ,49.9, ,6.6, ,299, ,63.2, 
70,Manteca,San Joaquin Valley,5/9/2020,1800,130,0.01, ,0.00, ,478, ,9.2, ,85.9, ,22, ,42.3, ,6.6, ,281, ,63.3, 
70,Manteca,San Joaquin Valley,5/9/2020,1900,130,0.00, ,0.00, ,132, ,12.9, ,79.9, ,37, ,51.3, ,4.1, ,313, ,63.4, 
70,Manteca,San Joaquin Valley,5/9/2020,2000,130,0.00, ,0.00, ,3, ,13.0, ,72.8, ,47, ,51.6, ,5.1, ,304, ,63.5, 
70,Manteca,San Joaquin Valley,5/10/2020,0500,131,0.00, ,0.00, ,1, ,13.1, ,53.8, ,93, ,51.7, ,3.2, ,337, ,62.6, 
70,Manteca,San Joaquin Valley,5/10/2020,0600,131,0.00, ,0.00, ,113, ,13.1, ,54.2, ,91, ,51.7, ,3.1, ,6, ,62.5, 
70,Manteca,San Joaquin Valley,5/10/2020,0700,131,0.00, ,0.00, ,390, ,13.6, ,57.6, ,84, ,52.7, ,3.4, ,16, ,62.4, 
70,Manteca,San Joaquin Valley,5/10/2020,0800,131,0.01, ,0.00, ,780, ,13.7, ,61.8, ,73, ,53.0, ,4.2, ,0, ,62.3, 
70,Manteca,San Joaquin Valley,5/10/2020,0900,131,0.02, ,0.00, ,1192, ,13.9, ,66.6, ,62, ,53.3, ,5.6, ,312, ,62.2, 
70,Manteca,San Joaquin Valley,5/10/2020,1000,131,0.02, ,0.00, ,1619, ,13.8, ,71.7, ,52, ,53.1, ,7.0, ,289, ,62.2, 
70,Manteca,San Joaquin Valley,5/10/2020,1100,131,0.03, ,0.00, ,1834, ,13.6, ,75.9, ,44, ,52.7, ,7.4, ,279, ,62.2, 
70,Manteca,San Joaquin Valley,5/10/2020,1200,131,0.03, ,0.00, ,1933, ,12.9, ,79.5, ,37, ,51.3, ,7.4, ,272, ,62.3, 
70,Manteca,San Joaquin Valley,5/10/2020,1300,131,0.03, ,0.00, ,1885, ,14.7, ,79.8, ,42, ,54.9, ,6.6, ,313, ,62.5, 
70,Manteca,San Joaquin Valley,5/10/2020,1400,131,0.03, ,0.00, ,1821, ,14.1, ,80.5, ,40, ,53.8, ,6.7, ,308, ,62.7, 
70,Manteca,San Joaquin Valley,5/10/2020,1500,131,0.03, ,0.00, ,1565, ,10.6, ,82.2, ,28, ,46.0, ,8.0, ,279, ,62.9, 
70,Manteca,San Joaquin Valley,5/10/2020,1600,131,0.02, ,0.00, ,1356, ,9.2, ,82.2, ,25, ,42.5, ,8.0, ,287, ,63.0, 
70,Manteca,San Joaquin Valley,5/10/2020,1700,131,0.02, ,0.00, ,966, ,6.2, ,80.1, ,18, ,32.4, ,10.8, ,275, ,63.2, 
70,Manteca,San Joaquin Valley,5/10/2020,1800,131,0.01, ,0.00, ,397, ,5.7, ,75.2, ,19, ,30.2, ,11.4, ,284, ,63.3, 
70,Manteca,San Joaquin Valley,5/10/2020,1900,131,0.01, ,0.00, ,89, ,5.1, ,71.2, ,20, ,27.6, ,8.5, ,292, ,63.3, 
70,Manteca,San Joaquin Valley,5/10/2020,2000,131,0.00, ,0.00, ,2, ,6.4, ,66.8, ,29, ,33.2, ,6.0, ,294, ,63.3, 
70,Manteca,San Joaquin Valley,5/11/2020,0500,132,0.00, ,0.00, ,1, ,10.5, ,47.9, ,93, ,45.9, ,2.5, ,83, ,62.2, 
70,Manteca,San Joaquin Valley,5/11/2020,0600,132,0.00, ,0.00, ,114, ,10.9, ,47.9, ,96, ,46.7, ,1.6, ,12, ,62.0, 
70,Manteca,San Joaquin Valley,5/11/2020,0700,132,0.01, ,0.00, ,503, ,12.5, ,56.5, ,80, ,50.5, ,4.5, ,46, ,61.9, 
